categoria_completa,categoria,nivel_1,nivel_2,nivel_3,nivel_4,categoria_real,quantidade,link
Acessórios para Veículos / Peças de Linha Pesada / Ignição / Pecas Linha Pesada Ignicao,Acessórios para Veículos > Peças de Linha Pesada > Ignição,Acessórios para Veículos,Peças de Linha Pesada,Ignição,,Pecas Linha Pesada Ignicao,1,https://lista.mercadolivre.com.br/pecas-linha-pesada-ignicao/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456456%26applied_value_name%3DIgni%C3%A7%C3%A3o%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Manopla de Câmbio / Para Caminhoes Pecas Cabine Manopla Cambio,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Manopla de Câmbio,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Manopla de Câmbio,Para Caminhoes Pecas Cabine Manopla Cambio,1,https://lista.mercadolivre.com.br/para-caminhoes-pecas-cabine-manopla-cambio/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456619%26applied_value_name%3DManopla+de+C%C3%A2mbio%26applied_value_order%3D6%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Painéis Completos / Para Caminhoes Pecas Cabine Paineis Completos,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Painéis Completos,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Painéis Completos,Para Caminhoes Pecas Cabine Paineis Completos,1,https://lista.mercadolivre.com.br/para-caminhoes-pecas-cabine-paineis-completos/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456620%26applied_value_name%3DPain%C3%A9is+Completos%26applied_value_order%3D7%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Interruptores > De Piscas-alertas / Piscas Alertas,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Interruptores > De Piscas-alertas,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Interruptores > De Piscas-alertas,Piscas Alertas,3,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-linha-pesada/pecas-cabine/interruptores/piscas-alertas/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D1%26applied_value_id%3DMLB456599%26applied_value_name%3DDe+Piscas-alertas%26applied_value_order%3D3%26applied_value_results%3D3%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Interruptores > Botões de Bloqueio Central / Pecas Cabine Chaves E Botoes Bloqueio Central,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Interruptores > Botões de Bloqueio Central,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Interruptores > Botões de Bloqueio Central,Pecas Cabine Chaves E Botoes Bloqueio Central,1,https://lista.mercadolivre.com.br/pecas-cabine-chaves-e-botoes-bloqueio-central/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D1%26applied_value_id%3DMLB456598%26applied_value_name%3DBot%C3%B5es+de+Bloqueio+Central%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Espelhos Retrovisores Internos / Espelhos Retrovisores Internos,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Espelhos Retrovisores Internos,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Espelhos Retrovisores Internos,Espelhos Retrovisores Internos,8,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-linha-pesada/pecas-cabine/espelhos-retrovisores-internos/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB457307%26applied_value_name%3DEspelhos+Retrovisores+Internos%26applied_value_order%3D3%26applied_value_results%3D8%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Alças / Para Caminhoes Pecas Cabine Alcas,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Alças,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Alças,Para Caminhoes Pecas Cabine Alcas,3,https://lista.mercadolivre.com.br/para-caminhoes-pecas-cabine-alcas/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456608%26applied_value_name%3DAl%C3%A7as%26applied_value_order%3D1%26applied_value_results%3D3%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Consoles Centrais / Para Caminhoes Pecas Cabine Consoles Centrais,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Consoles Centrais,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Consoles Centrais,Para Caminhoes Pecas Cabine Consoles Centrais,1,https://lista.mercadolivre.com.br/para-caminhoes-pecas-cabine-consoles-centrais/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456622%26applied_value_name%3DConsoles+Centrais%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Peças de Cabine / Interior / Para Caminhoes Pecas Cabine Interior,Acessórios para Veículos > Peças de Linha Pesada > Peças de Cabine > Interior,Acessórios para Veículos,Peças de Linha Pesada,Peças de Cabine,Interior,Para Caminhoes Pecas Cabine Interior,1,https://lista.mercadolivre.com.br/para-caminhoes-pecas-cabine-interior/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456624%26applied_value_name%3DInterior%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Motor / Carburadores / Para Caminhoes Motor Carburadores,Acessórios para Veículos > Peças de Linha Pesada > Motor > Carburadores,Acessórios para Veículos,Peças de Linha Pesada,Motor,Carburadores,Para Caminhoes Motor Carburadores,1,https://lista.mercadolivre.com.br/para-caminhoes-motor-carburadores/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB456333%26applied_value_name%3DCarburadores%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças de Linha Pesada / Motor / Componentes de Motor / Para Caminhoes Motor Componentes,Acessórios para Veículos > Peças de Linha Pesada > Motor > Componentes de Motor,Acessórios para Veículos,Peças de Linha Pesada,Motor,Componentes de Motor,Para Caminhoes Motor Componentes,2,https://lista.mercadolivre.com.br/para-caminhoes-motor-componentes/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB456290%26applied_value_name%3DComponentes+de+Motor%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Acessórios para Veículos / Navegadores GPS para Vehículos / Outros / Outros,Acessórios para Veículos > Navegadores GPS para Vehículos > Outros,Acessórios para Veículos,Navegadores GPS para Vehículos,Outros,,Outros,1,https://lista.mercadolivre.com.br/acessorios-veiculos/navegadores-gps/outros/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB8534%26applied_value_name%3DOutros%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Navegadores GPS para Vehículos / Acessórios / Capas / Capas,Acessórios para Veículos > Navegadores GPS para Vehículos > Acessórios > Capas,Acessórios para Veículos,Navegadores GPS para Vehículos,Acessórios,Capas,Capas,6,https://lista.mercadolivre.com.br/acessorios-veiculos/navegadores-gps/acessorios/capas/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB49555%26applied_value_name%3DCapas%26applied_value_order%3D2%26applied_value_results%3D6%26is_custom%3Dfalse
Acessórios para Veículos / Navegadores GPS para Vehículos / Acessórios / Carregadores / Carregadores,Acessórios para Veículos > Navegadores GPS para Vehículos > Acessórios > Carregadores,Acessórios para Veículos,Navegadores GPS para Vehículos,Acessórios,Carregadores,Carregadores,9,https://lista.mercadolivre.com.br/acessorios-veiculos/navegadores-gps/acessorios/carregadores/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271558%26applied_value_name%3DCarregadores%26applied_value_order%3D3%26applied_value_results%3D9%26is_custom%3Dfalse
Acessórios para Veículos / Navegadores GPS para Vehículos / Acessórios / Baterias / Baterias,Acessórios para Veículos > Navegadores GPS para Vehículos > Acessórios > Baterias,Acessórios para Veículos,Navegadores GPS para Vehículos,Acessórios,Baterias,Baterias,8,https://lista.mercadolivre.com.br/acessorios-veiculos/navegadores-gps/acessorios/baterias/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271557%26applied_value_name%3DBaterias%26applied_value_order%3D1%26applied_value_results%3D8%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Ancoragem e Amarração / Defensas / Defensas,Acessórios para Veículos > Acessórios Náuticos > Ancoragem e Amarração > Defensas,Acessórios para Veículos,Acessórios Náuticos,Ancoragem e Amarração,Defensas,Defensas,4,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/ancoragem-amarracao/defensas/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271443%26applied_value_name%3DDefensas%26applied_value_order%3D3%26applied_value_results%3D4%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Ancoragem e Amarração / Cabos / Cabos,Acessórios para Veículos > Acessórios Náuticos > Ancoragem e Amarração > Cabos,Acessórios para Veículos,Acessórios Náuticos,Ancoragem e Amarração,Cabos,Cabos,1,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/ancoragem-amarracao/cabos/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB46512%26applied_value_name%3DCabos%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Segurança e Salvamento / Aparelhos de Salvamento / Aparelhos Salvamento,Acessórios para Veículos > Acessórios Náuticos > Segurança e Salvamento > Aparelhos de Salvamento,Acessórios para Veículos,Acessórios Náuticos,Segurança e Salvamento,Aparelhos de Salvamento,Aparelhos Salvamento,10,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/seguranca-salvamento/aparelhos-salvamento/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB455965%26applied_value_name%3DAparelhos+de+Salvamento%26applied_value_order%3D1%26applied_value_results%3D10%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Segurança e Salvamento / Bandeiras de Precaução / Bandeiras Precaucao,Acessórios para Veículos > Acessórios Náuticos > Segurança e Salvamento > Bandeiras de Precaução,Acessórios para Veículos,Acessórios Náuticos,Segurança e Salvamento,Bandeiras de Precaução,Bandeiras Precaucao,4,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/seguranca-salvamento/bandeiras-precaucao/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB455969%26applied_value_name%3DBandeiras+de+Precau%C3%A7%C3%A3o%26applied_value_order%3D2%26applied_value_results%3D4%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Limpeza e Manutenção / Limpeza Manutencao,Acessórios para Veículos > Acessórios Náuticos > Limpeza e Manutenção,Acessórios para Veículos,Acessórios Náuticos,Limpeza e Manutenção,,Limpeza Manutencao,2,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/limpeza-manutencao/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456013%26applied_value_name%3DLimpeza+e+Manuten%C3%A7%C3%A3o%26applied_value_order%3D5%26applied_value_results%3D2%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Iluminação / Iluminacao,Acessórios para Veículos > Acessórios Náuticos > Iluminação,Acessórios para Veículos,Acessórios Náuticos,Iluminação,,Iluminacao,1,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/iluminacao/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB46521%26applied_value_name%3DIlumina%C3%A7%C3%A3o%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Interior da Cabine / Interior Cabine,Acessórios para Veículos > Acessórios Náuticos > Interior da Cabine,Acessórios para Veículos,Acessórios Náuticos,Interior da Cabine,,Interior Cabine,1,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/interior-cabine/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB455946%26applied_value_name%3DInterior+da+Cabine%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Acessórios Náuticos / Outros / Outros,Acessórios para Veículos > Acessórios Náuticos > Outros,Acessórios para Veículos,Acessórios Náuticos,Outros,,Outros,4,https://lista.mercadolivre.com.br/acessorios-veiculos/acessorios-nauticos/outros/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB46513%26applied_value_name%3DOutros%26applied_value_order%3D8%26applied_value_results%3D4%26is_custom%3Dfalse
Acessórios para Veículos / Peças Náuticas / Convés e Cabine / Outros / Outros,Acessórios para Veículos > Peças Náuticas > Convés e Cabine > Outros,Acessórios para Veículos,Peças Náuticas,Convés e Cabine,Outros,Outros,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-nauticas/conves-cabine/outros/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271636%26applied_value_name%3DOutros%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças Náuticas / Convés e Cabine / Cadeiras / Cadeiras,Acessórios para Veículos > Peças Náuticas > Convés e Cabine > Cadeiras,Acessórios para Veículos,Peças Náuticas,Convés e Cabine,Cadeiras,Cadeiras,9,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-nauticas/conves-cabine/cadeiras/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271468%26applied_value_name%3DCadeiras%26applied_value_order%3D2%26applied_value_results%3D9%26is_custom%3Dfalse
Acessórios para Veículos / Peças Náuticas / Convés e Cabine / Acessórios de Convés / Acessorios Conves,Acessórios para Veículos > Peças Náuticas > Convés e Cabine > Acessórios de Convés,Acessórios para Veículos,Peças Náuticas,Convés e Cabine,Acessórios de Convés,Acessorios Conves,1,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-nauticas/conves-cabine/acessorios-conves/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456004%26applied_value_name%3DAcess%C3%B3rios+de+Conv%C3%A9s%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Acessórios para Veículos / Peças Náuticas / Motores e Peças / Sistema de Combustível / Sistema Combustivel,Acessórios para Veículos > Peças Náuticas > Motores e Peças > Sistema de Combustível,Acessórios para Veículos,Peças Náuticas,Motores e Peças,Sistema de Combustível,Sistema Combustivel,4,https://lista.mercadolivre.com.br/acessorios-veiculos/pecas-nauticas/motores-pecas/sistema-combustivel/chaveiros_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB455976%26applied_value_name%3DSistema+de+Combust%C3%ADvel%26applied_value_order%3D3%26applied_value_results%3D4%26is_custom%3Dfalse
