categoria_completa,categoria,nivel_1,nivel_2,nivel_3,categoria_real,quantidade,link
Construção / Materiais de Obra / Construção a Seco / Isolantes / Stickers,Construção > Materiais de Obra > Construção a Seco > Isolantes,Construção,Materiais de Obra,Construção a Seco,Stickers,3,https://lista.mercadolivre.com.br/construcao/materiais-obra/contrucao-seco/isolantes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB435272%26applied_value_name%3DIsolantes%26applied_value_order%3D2%26applied_value_results%3D3%26is_custom%3Dfalse
Construção / Materiais de Obra / Obra Grossa / Argamassas / Stickers,Construção > Materiais de Obra > Obra Grossa > Argamassas,Construção,Materiais de Obra,Obra Grossa,Stickers,4,https://lista.mercadolivre.com.br/construcao/materiais-obra/obra-grossa/argamassas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D1%26applied_value_id%3DMLB456027%26applied_value_name%3DArgamassas%26applied_value_order%3D1%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Materiais de Obra / Obra Grossa / Cimento / Stickers,Construção > Materiais de Obra > Obra Grossa > Cimento,Construção,Materiais de Obra,Obra Grossa,Stickers,4,https://lista.mercadolivre.com.br/construcao/materiais-obra/obra-grossa/cimento/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D1%26applied_value_id%3DMLB419508%26applied_value_name%3DCimento%26applied_value_order%3D2%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Materiais de Obra / Cordas / Stickers,Construção > Materiais de Obra > Cordas,Construção,Materiais de Obra,Cordas,Stickers,2,https://lista.mercadolivre.com.br/construcao/materiais-obra/cordas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB384755%26applied_value_name%3DCordas%26applied_value_order%3D6%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Materiais de Obra / Chapas / Stickers,Construção > Materiais de Obra > Chapas,Construção,Materiais de Obra,Chapas,Stickers,1,https://lista.mercadolivre.com.br/construcao/materiais-obra/chapas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB419833%26applied_value_name%3DChapas%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Materiais de Obra / Adesivos e Selantes / Selantes para Vazamentos / Stickers,Construção > Materiais de Obra > Adesivos e Selantes > Selantes para Vazamentos,Construção,Materiais de Obra,Adesivos e Selantes,Stickers,5,https://lista.mercadolivre.com.br/materiais-obra-adesivos-e-selantes-vazamentos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456172%26applied_value_name%3DSelantes+para+Vazamentos%26applied_value_order%3D5%26applied_value_results%3D5%26is_custom%3Dfalse
Construção / Materiais de Obra / Adesivos e Selantes / Rejuntamento / Stickers,Construção > Materiais de Obra > Adesivos e Selantes > Rejuntamento,Construção,Materiais de Obra,Adesivos e Selantes,Stickers,2,https://lista.mercadolivre.com.br/materiais-obra-adesivos-e-selantes-rejuntamento/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB277475%26applied_value_name%3DRejuntamento%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Materiais de Obra / Cabos de Aço e Acessórios / Esticadores / Stickers,Construção > Materiais de Obra > Cabos de Aço e Acessórios > Esticadores,Construção,Materiais de Obra,Cabos de Aço e Acessórios,Stickers,9,https://lista.mercadolivre.com.br/construcao/materiais-obra/cabos-aco-acessorios/esticadores/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB211785%26applied_value_name%3DEsticadores%26applied_value_order%3D3%26applied_value_results%3D9%26is_custom%3Dfalse
Construção / Materiais de Obra / Cabos de Aço e Acessórios / Clips Grampo para Cabos / Stickers,Construção > Materiais de Obra > Cabos de Aço e Acessórios > Clips Grampo para Cabos,Construção,Materiais de Obra,Cabos de Aço e Acessórios,Stickers,1,https://lista.mercadolivre.com.br/construcao/materiais-obra/cabos-aco-acessorios/clips-grampo-cabos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB277509%26applied_value_name%3DClips+Grampo+para+Cabos%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Energia / Economizadores de Energia / Stickers,Construção > Energia > Economizadores de Energia,Construção,Energia,Economizadores de Energia,Stickers,3,https://lista.mercadolivre.com.br/construcao/energia/economizadores-energia/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB264707%26applied_value_name%3DEconomizadores+de+Energia%26applied_value_order%3D3%26applied_value_results%3D3%26is_custom%3Dfalse
Construção / Energia / Fitas Isolantes Liquidas / Stickers,Construção > Energia > Fitas Isolantes Liquidas,Construção,Energia,Fitas Isolantes Liquidas,Stickers,2,https://lista.mercadolivre.com.br/construcao/energia/fitas-isolantes-liquidas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB252525%26applied_value_name%3DFitas+Isolantes+Liquidas%26applied_value_order%3D6%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Energia / Tomadas e Interruptores / Interruptores / Dimmers / Stickers,Construção > Energia > Tomadas e Interruptores > Interruptores > Dimmers,Construção,Energia,Tomadas e Interruptores,Stickers,5,https://lista.mercadolivre.com.br/construcao/energia/tomadas-interruptores/interruptores/dimmers/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB269928%26applied_value_name%3DDimmers%26applied_value_order%3D2%26applied_value_results%3D5%26is_custom%3Dfalse
Construção / Energia / Tomadas e Interruptores / Interruptores / Botões Industriais / Stickers,Construção > Energia > Tomadas e Interruptores > Interruptores > Botões Industriais,Construção,Energia,Tomadas e Interruptores,Stickers,7,https://lista.mercadolivre.com.br/construcao/energia/tomadas-interruptores/interruptores/botoes-industriais/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB413560%26applied_value_name%3DBot%C3%B5es+Industriais%26applied_value_order%3D1%26applied_value_results%3D7%26is_custom%3Dfalse
Construção / Energia / Tomadas e Interruptores / Tomadas Elétricas / Fichas Elétricas / Stickers,Construção > Energia > Tomadas e Interruptores > Tomadas Elétricas > Fichas Elétricas,Construção,Energia,Tomadas e Interruptores,Stickers,4,https://lista.mercadolivre.com.br/construcao/energia/tomadas-interruptores/tomadas-eletricas/fichas-eletricas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB435484%26applied_value_name%3DFichas+El%C3%A9tricas%26applied_value_order%3D2%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Energia / Tomadas e Interruptores / Tampas / Stickers,Construção > Energia > Tomadas e Interruptores > Tampas,Construção,Energia,Tomadas e Interruptores,Stickers,8,https://lista.mercadolivre.com.br/construcao/energia/tomadas-interruptores/tampas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB435480%26applied_value_name%3DTampas%26applied_value_order%3D2%26applied_value_results%3D8%26is_custom%3Dfalse
Construção / Energia / Tomadas e Interruptores / Outros / Stickers,Construção > Energia > Tomadas e Interruptores > Outros,Construção,Energia,Tomadas e Interruptores,Stickers,2,https://lista.mercadolivre.com.br/construcao/energia/tomadas-interruptores/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB269931%26applied_value_name%3DOutros%26applied_value_order%3D4%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Energia / Multímetros / Stickers,Construção > Energia > Multímetros,Construção,Energia,Multímetros,Stickers,9,https://lista.mercadolivre.com.br/construcao/energia/multimetros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB435492%26applied_value_name%3DMult%C3%ADmetros%26applied_value_order%3D10%26applied_value_results%3D9%26is_custom%3Dfalse
Construção / Energia / Busca-Pólos / Stickers,Construção > Energia > Busca-Pólos,Construção,Energia,Busca-Pólos,Stickers,6,https://lista.mercadolivre.com.br/construcao/energia/busca-polos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB435490%26applied_value_name%3DBusca-P%C3%B3los%26applied_value_order%3D1%26applied_value_results%3D6%26is_custom%3Dfalse
Construção / Energia / Fusíveis / Stickers,Construção > Energia > Fusíveis,Construção,Energia,Fusíveis,Stickers,5,https://lista.mercadolivre.com.br/construcao/energia/fusiveis/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB270084%26applied_value_name%3DFus%C3%ADveis%26applied_value_order%3D7%26applied_value_results%3D5%26is_custom%3Dfalse
Construção / Energia / Geradores de Energia Elétricos / Stickers,Construção > Energia > Geradores de Energia Elétricos,Construção,Energia,Geradores de Energia Elétricos,Stickers,4,https://lista.mercadolivre.com.br/construcao/energia/geradores-energia-eletricos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB30171%26applied_value_name%3DGeradores+de+Energia+El%C3%A9tricos%26applied_value_order%3D8%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Energia / Timers / Stickers,Construção > Energia > Timers,Construção,Energia,Timers,Stickers,1,https://lista.mercadolivre.com.br/construcao/energia/timers/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB11958%26applied_value_name%3DTimers%26applied_value_order%3D11%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Energia / Outros / Stickers,Construção > Energia > Outros,Construção,Energia,Outros,Stickers,1,https://lista.mercadolivre.com.br/construcao/energia/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB420289%26applied_value_name%3DOutros%26applied_value_order%3D13%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Aberturas / Ferragens / Fechaduras Manuais / Stickers,Construção > Aberturas > Ferragens > Fechaduras Manuais,Construção,Aberturas,Ferragens,Stickers,4,https://lista.mercadolivre.com.br/construcao/aberturas/ferragens/fechaduras-manuais/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB455280%26applied_value_name%3DFechaduras+Manuais%26applied_value_order%3D3%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Aberturas / Ferragens / Pontas para Portões / Stickers,Construção > Aberturas > Ferragens > Pontas para Portões,Construção,Aberturas,Ferragens,Stickers,3,https://lista.mercadolivre.com.br/construcao/aberturas/ferragens/pontas-portoes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB271269%26applied_value_name%3DPontas+para+Port%C3%B5es%26applied_value_order%3D5%26applied_value_results%3D3%26is_custom%3Dfalse
Construção / Aberturas / Ferragens / Corrediças para Móveis / Stickers,Construção > Aberturas > Ferragens > Corrediças para Móveis,Construção,Aberturas,Ferragens,Stickers,2,https://lista.mercadolivre.com.br/construcao/aberturas/ferragens/corredicas-moveis/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB432105%26applied_value_name%3DCorredi%C3%A7as+para+M%C3%B3veis%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Aberturas / Claraboias / Stickers,Construção > Aberturas > Claraboias,Construção,Aberturas,Claraboias,Stickers,1,https://lista.mercadolivre.com.br/construcao/aberturas/claraboias/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB270506%26applied_value_name%3DClaraboias%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Boroscópios / Stickers,Construção > Encanamento > Boroscópios,Construção,Encanamento,Boroscópios,Stickers,1,https://lista.mercadolivre.com.br/construcao/encanamento/boroscopios/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271067%26applied_value_name%3DBorosc%C3%B3pios%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Conexões / Válvulas / Válvulas de Retenção / Stickers,Construção > Encanamento > Conexões > Válvulas > Válvulas de Retenção,Construção,Encanamento,Conexões,Stickers,1,https://lista.mercadolivre.com.br/construcao/encanamento/conexoes/valvulas/valvulas-retencao/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271356%26applied_value_name%3DV%C3%A1lvulas+de+Reten%C3%A7%C3%A3o%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Conexões / Luvas de Redução / Stickers,Construção > Encanamento > Conexões > Luvas de Redução,Construção,Encanamento,Conexões,Stickers,1,https://lista.mercadolivre.com.br/construcao/encanamento/conexoes/luvas-reducao/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB277544%26applied_value_name%3DLuvas+de+Redu%C3%A7%C3%A3o%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Tanques / Interruptores Flutuantes / Stickers,Construção > Encanamento > Tanques > Interruptores Flutuantes,Construção,Encanamento,Tanques,Stickers,10,https://lista.mercadolivre.com.br/construcao/encanamento/tanques/interruptores-flutuantes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB420290%26applied_value_name%3DInterruptores+Flutuantes%26applied_value_order%3D1%26applied_value_results%3D10%26is_custom%3Dfalse
Construção / Encanamento / Tanques / Tampas de Caixas de Agua / Stickers,Construção > Encanamento > Tanques > Tampas de Caixas de Agua,Construção,Encanamento,Tanques,Stickers,1,https://lista.mercadolivre.com.br/construcao/encanamento/tanques/tampas-caixas-agua/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB431023%26applied_value_name%3DTampas+de+Caixas+de+Agua%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Encanamento / Isolantes Térmicos para Tubos / Stickers,Construção > Encanamento > Isolantes Térmicos para Tubos,Construção,Encanamento,Isolantes Térmicos para Tubos,Stickers,2,https://lista.mercadolivre.com.br/construcao/encanamento/isolantes-termicos-tubos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB271586%26applied_value_name%3DIsolantes+T%C3%A9rmicos+para+Tubos%26applied_value_order%3D3%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Cubas para Banheiro / Stickers,Construção > Mobiliário para Banheiros > Cubas para Banheiro,Construção,Mobiliário para Banheiros,Cubas para Banheiro,Stickers,7,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/cubas-banheiro/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439068%26applied_value_name%3DCubas+para+Banheiro%26applied_value_order%3D2%26applied_value_results%3D7%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Móveis de Banho / Armários para Banheiro / Stickers,Construção > Mobiliário para Banheiros > Móveis de Banho > Armários para Banheiro,Construção,Mobiliário para Banheiros,Móveis de Banho,Stickers,1,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/moveis-banho/armarios-banheiro/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB454709%26applied_value_name%3DArm%C3%A1rios+para+Banheiro%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Móveis de Banho / Armário de Parede / Stickers,Construção > Mobiliário para Banheiros > Móveis de Banho > Armário de Parede,Construção,Mobiliário para Banheiros,Móveis de Banho,Stickers,6,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/moveis-banho/armario-parede/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB455941%26applied_value_name%3DArm%C3%A1rio+de+Parede%26applied_value_order%3D1%26applied_value_results%3D6%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Outros / Stickers,Construção > Mobiliário para Banheiros > Outros,Construção,Mobiliário para Banheiros,Outros,Stickers,2,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB269774%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Chuveiros / Convencionais / Stickers,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Chuveiros > Convencionais,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Stickers,10,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/convencionais/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB269858%26applied_value_name%3DConvencionais%26applied_value_order%3D2%26applied_value_results%3D10%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Chuveiros / Chuveiros Higiênicos / Stickers,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Chuveiros > Chuveiros Higiênicos,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Stickers,5,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/chuveiros-higienicos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB456040%26applied_value_name%3DChuveiros+Higi%C3%AAnicos%26applied_value_order%3D1%26applied_value_results%3D5%26is_custom%3Dfalse
Stickers,,,,,Stickers,0,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/paineis-chuveiro/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB436149%26applied_value_name%3DPaineis+de+Chuveiro%26applied_value_order%3D4%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Chuveiros / Outros / Stickers,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Chuveiros > Outros,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Stickers,5,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/chuveiros/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB438708%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D5%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Sets de Torneiras / Stickers,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Sets de Torneiras,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Stickers,7,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/sets-torneiras/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439069%26applied_value_name%3DSets+de+Torneiras%26applied_value_order%3D3%26applied_value_results%3D7%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Misturadores / Stickers,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Misturadores,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Stickers,5,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/misturadores/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB457928%26applied_value_name%3DMisturadores%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Construção / Mobiliário para Banheiros / Torneiras para Banheiro / Outros / Stickers,Construção > Mobiliário para Banheiros > Torneiras para Banheiro > Outros,Construção,Mobiliário para Banheiros,Torneiras para Banheiro,Stickers,4,https://lista.mercadolivre.com.br/construcao/mobiliario-banheiros/torneiras-banheiro/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB439147%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D4%26is_custom%3Dfalse
Construção / Mobiliário para Cozinhas / Torneiras Elétricas / Stickers,Construção > Mobiliário para Cozinhas > Torneiras Elétricas,Construção,Mobiliário para Cozinhas,Torneiras Elétricas,Stickers,1,https://lista.mercadolivre.com.br/construcao/mobiliario-cozinhas/torneiras-eletricas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D3%26applied_value_id%3DMLB455667%26applied_value_name%3DTorneiras+El%C3%A9tricas%26applied_value_order%3D2%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Acessórios de Construção / Andaimes / Stickers,Construção > Acessórios de Construção > Andaimes,Construção,Acessórios de Construção,Andaimes,Stickers,1,https://lista.mercadolivre.com.br/construcao/acessorios-construcao/andaimes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB421290%26applied_value_name%3DAndaimes%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Construção / Acessórios de Construção / Outros / Stickers,Construção > Acessórios de Construção > Outros,Construção,Acessórios de Construção,Outros,Stickers,2,https://lista.mercadolivre.com.br/construcao/acessorios-construcao/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB455444%26applied_value_name%3DOutros%26applied_value_order%3D2%26applied_value_results%3D2%26is_custom%3Dfalse
Alimentos e Bebidas / Comida Preparada / Sanduíches / Stickers,Alimentos e Bebidas > Comida Preparada > Sanduíches,Alimentos e Bebidas,Comida Preparada,Sanduíches,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/comida-preparada/sanduiches/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB431253%26applied_value_name%3DSandu%C3%ADches%26applied_value_order%3D1%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Comida Preparada / Outros / Stickers,Alimentos e Bebidas > Comida Preparada > Outros,Alimentos e Bebidas,Comida Preparada,Outros,Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/comida-preparada/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB410887%26applied_value_name%3DOutros%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Comida Preparada / Sorvetes e Sobremesas Geladas / Stickers,Alimentos e Bebidas > Comida Preparada > Sorvetes e Sobremesas Geladas,Alimentos e Bebidas,Comida Preparada,Sorvetes e Sobremesas Geladas,Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/comida-preparada/sorvetes-sobremesas-geladas/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB431251%26applied_value_name%3DSorvetes+e+Sobremesas+Geladas%26applied_value_order%3D2%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Frescos / Stickers,Alimentos e Bebidas > Frescos,Alimentos e Bebidas,Frescos,,Stickers,2,https://lista.mercadolivre.com.br/alimentos-bebidas/frescos/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB439739%26applied_value_name%3DFrescos%26applied_value_order%3D3%26applied_value_results%3D2%26is_custom%3Dfalse
Alimentos e Bebidas / Outros / Stickers,Alimentos e Bebidas > Outros,Alimentos e Bebidas,Outros,,Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/outros/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB1417%26applied_value_name%3DOutros%26applied_value_order%3D5%26applied_value_results%3D3%26is_custom%3Dfalse
"Alimentos e Bebidas / Mercearia / Arroz, Legumes e Sementes / Stickers","Alimentos e Bebidas > Mercearia > Arroz, Legumes e Sementes",Alimentos e Bebidas,Mercearia,"Arroz, Legumes e Sementes",Stickers,1,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/arroz-legumes-sementes/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB439582%26applied_value_name%3DArroz%2C+Legumes+e+Sementes%26applied_value_order%3D3%26applied_value_results%3D1%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Doces e Chocolates / Ovos De Pascoa / Stickers,Alimentos e Bebidas > Mercearia > Doces e Chocolates > Ovos De Pascoa,Alimentos e Bebidas,Mercearia,Doces e Chocolates,Stickers,3,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/doces-chocolates/ovos-pascoa/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D4%26applied_value_id%3DMLB263833%26applied_value_name%3DOvos+De+Pascoa%26applied_value_order%3D3%26applied_value_results%3D3%26is_custom%3Dfalse
Alimentos e Bebidas / Mercearia / Alimentos Instantâneos / Arroz Instantâneo / Stickers,Alimentos e Bebidas > Mercearia > Alimentos Instantâneos > Arroz Instantâneo,Alimentos e Bebidas,Mercearia,Alimentos Instantâneos,Stickers,4,https://lista.mercadolivre.com.br/alimentos-bebidas/mercearia/alimentos-instantaneos/arroz-instantaneo/stickers_NoIndex_True#applied_filter_id%3Dcategory%26applied_filter_name%3DCategorias%26applied_filter_order%3D2%26applied_value_id%3DMLB439590%26applied_value_name%3DArroz+Instant%C3%A2neo%26applied_value_order%3D1%26applied_value_results%3D4%26is_custom%3Dfalse
